id,name,address,latitude,longitude,operator,hours_json,amenities,avg_rating,visit_count
272,Clark Playground,Park | POINT (-73.9212 40.81397),40.813970,-73.921200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
273,Moynihan Connector,Park | POINT (-73.99929 40.752417),40.752417,-73.999290,Friends of the High Line,"{""mon"": """", ""tue"": """", ""wed"": """", ""thu"": """", ""fri"": """", ""sat"": """", ""sun"": """"}",{},0,0
274,Fdr Brdwalk/South Beach Rest.,Park | POINT (-74.066463 40.589199),40.589199,-74.066463,NYC Parks Concessionaire,"{""mon"": ""06:00-23:00"", ""tue"": ""06:00-23:00"", ""wed"": ""06:00-23:00"", ""thu"": ""06:00-23:00"", ""fri"": ""06:00-23:00"", ""sat"": ""06:00-23:00"", ""sun"": ""06:00-23:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in women's restroom only""}",0,0
275,Madison Square Park APT,Public Plaza | POINT (-73.987845 40.741309),40.741309,-73.987845,NYC DOT/JCDecaux,"{""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00"", ""sun"": ""08:00-20:00""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""This unit costs $.25 to use.""}",0,0
276,Mill Pond Playground,Park | POINT (-73.9317 40.82046),40.820460,-73.931700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}",{},0,0
277,Downing Street Playground,Park | POINT (-74.0029 40.73002),40.730020,-74.002900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
278,"DeKalb Library, BPL",Library | POINT (-73.9284 40.694825),40.694825,-73.928400,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Partially Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
279,"Forest Hills Library, QPL",Library | POINT (-73.843016 40.722155),40.722155,-73.843016,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
280,"Williamsburgh Library, BPL",Library | POINT (-73.957556 40.706939),40.706939,-73.957556,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
281,Van Cortlandt Golf Course,Park | POINT (-73.887601 40.896614),40.896614,-73.887601,NYC Parks Concessionaire,"{""mon"": ""Closed"", ""tue"": ""06:00-20:00"", ""wed"": ""06:00-20:00"", ""thu"": ""06:00-20:00"", ""fri"": ""06:00-20:00"", ""sat"": ""06:00-20:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
282,"Harlem Library, NYPL",Library | POINT (-73.943317 40.806169),40.806169,-73.943317,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)""}",0,0
283,Penn Station LIRR Restroom,Transit | POINT (-73.993581 40.750588),40.750588,-73.993581,LIRR,"{""mon"": ""07:00-12:00,13:00-19:00"", ""tue"": ""07:00-12:00,13:00-19:00"", ""wed"": ""07:00-12:00,13:00-19:00"", ""thu"": ""07:00-12:00,13:00-19:00"", ""fri"": ""07:00-12:00,13:00-19:00"", ""sat"": ""07:00-12:00,13:00-19:00"", ""sun"": ""07:00-12:00,13:00-19:00""}","{""MTA station with bathrooms located outside of fare gates and open to the wider public""}",0,0
284,Locust Point Marina,Park | POINT (-73.806112 40.816569),40.816569,-73.806112,NYC Parks Concessionaire,"{""mon"": ""09:00-17:00"", ""tue"": ""09:00-17:00"", ""wed"": ""09:00-17:00"", ""thu"": ""09:00-17:00"", ""fri"": ""09:00-17:00"", ""sat"": ""09:00-17:00"", ""sun"": ""09:00-17:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
285,Arthur Kill Amusement Park,Park | POINT (-74.169255 40.561486),40.561486,-74.169255,NYC Parks Concessionaire,"{""mon"": ""Tues-Sun 12pm-10pm"", ""tue"": ""Tues-Sun 12pm-10pm"", ""wed"": ""Tues-Sun 12pm-10pm"", ""thu"": ""Tues-Sun 12pm-10pm"", ""fri"": ""Tues-Sun 12pm-10pm"", ""sat"": ""Tues-Sun 12pm-10pm"", ""sun"": ""Tues-Sun 12pm-10pm""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
286,"Rego Park Library, QPL",Library | POINT (-73.864504 40.727325),40.727325,-73.864504,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
287,Berriman Playground,Park | POINT (-73.8695 40.657),40.657000,-73.869500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
288,Harry Maze Playground,Park | POINT (-73.9232 40.64333),40.643330,-73.923200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
289,"Glen Oaks Library, QPL",Library | POINT (-73.714847 40.745181),40.745181,-73.714847,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
290,Vesuvio Playground,Park | POINT (-74.0025 40.72563),40.725630,-74.002500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
291,Pelham South Park Headquarters,Park | POINT (-73.8247 40.85172),40.851720,-73.824700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
292,Franz Sigel Park Zone 1,Park | POINT (-73.926 40.82137),40.821370,-73.926000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
293,Horace Harding Playground,Park | POINT (-73.8603 40.73318),40.733180,-73.860300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms""}",0,0
294,Lookout Hill,Park | POINT (-73.9704 40.65691),40.656910,-73.970400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
295,"Riverside Library, NYPL",Library | POINT (-73.984514 40.77424),40.774240,-73.984514,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible""}",0,0
296,Telephone Playground,Park | POINT (-73.7566 40.7386),40.738600,-73.756600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
297,Abraham Lincoln Playground,Park | POINT (-73.9371 40.81228),40.812280,-73.937100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
298,Friends Field,Park | POINT (-73.972 40.61867),40.618670,-73.972000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
299,Flynn Playground,Park | POINT (-73.9119 40.82093),40.820930,-73.911900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
300,Washington Market Park,Park | POINT (-74.0115 40.71749),40.717490,-74.011500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
301,Bedford Playground,Park | POINT (-73.9641 40.7081),40.708100,-73.964100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
302,Happy Warrior Playground,Park | POINT (-73.9685 40.79575),40.795750,-73.968500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
303,Challenge Playground,Park | POINT (-73.7281 40.75691),40.756910,-73.728100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
304,Christopher J. Igneri Playground,Park | POINT (-74.1195 40.60873),40.608730,-74.119500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
305,Imagination Playground,Park | POINT (-74.004 40.70623),40.706230,-74.004000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Single -Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
306,Captain Mario Fajardo Park,Park | POINT (-73.8173 40.74503),40.745030,-73.817300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
307,Dag Hammarskjold Food Kiosk,Park | POINT (-73.968158 40.752076),40.752076,-73.968158,NYC Parks Concessionaire,"{""mon"": ""07:00-21:00"", ""tue"": ""07:00-21:00"", ""wed"": ""07:00-21:00"", ""thu"": ""07:00-21:00"", ""fri"": ""07:00-21:00"", ""sat"": ""07:00-21:00"", ""sun"": ""07:00-21:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
308,Fort Independence Playground,Park | POINT (-73.8959 40.88162),40.881620,-73.895900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
309,Fort Greene Playground,Park | POINT (-73.9772 40.69234),40.692340,-73.977200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
310,Saratoga Park,Park | POINT (-73.919 40.68506),40.685060,-73.919000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
311,"Schomburg Center for Research in Black Culture, NYPL",Library | POINT (-73.940945 40.814657),40.814657,-73.940945,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""10:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-18:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-18:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M""}",0,0
312,Greeley Square Park,Park | POINT (-73.98846 40.748533),40.748533,-73.988460,34th Street Partnership,"{""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00"", ""sun"": ""08:00-21:00""}","{""Fully Accessible"",""Multi-Stall All Gender Restrooms""}",0,0
313,Poe Park,Park | POINT (-73.8947 40.86504),40.865040,-73.894700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
314,Castle Hill Playground,Park | POINT (-73.853 40.83903),40.839030,-73.853000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
315,"Cortelyou Library, BPL",Library | POINT (-73.965966 40.640812),40.640812,-73.965966,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)""}",0,0
316,Rufus King Park,Park | POINT (-73.8034 40.70334),40.703340,-73.803400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
317,P.O. Reinaldo Salgado Playground,Park | POINT (-73.9255 40.68791),40.687910,-73.925500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
318,Brooklyn Bridge Park Pier 6 - Quay Tower,Park | POINT (-74.000721 40.692827),40.692827,-74.000721,Brooklyn Bridge Park,"{""mon"": ""06:00-01:00"", ""tue"": ""06:00-01:00"", ""wed"": ""06:00-01:00"", ""thu"": ""06:00-01:00"", ""fri"": ""06:00-01:00"", ""sat"": ""06:00-01:00"", ""sun"": ""06:00-01:00""}","{""Fully Accessible""}",0,0
319,"West New Brighton Library, NYPL",Library | POINT (-74.114823 40.634517),40.634517,-74.114823,NYPL,"{""mon"": ""11:00-18:00"", ""tue"": ""11:00-18:00"", ""wed"": ""11:00-18:00"", ""thu"": ""11:00-18:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
320,Detective William T. Gunn Playground,Park | POINT (-73.7317 40.73229),40.732290,-73.731700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
321,Vito Locascio Field,Park | POINT (-73.8446 40.67011),40.670110,-73.844600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
322,153 East 53rd Street POPS,Privately Owned Public Space | POINT (-73.970038 40.758406),40.758406,-73.970038,Boston Properties,"{""mon"": ""Closed"", ""tue"": """", ""wed"": """", ""thu"": """", ""fri"": """", ""sat"": """", ""sun"": ""07:00-23:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
323,Star Spangled Playground,Park | POINT (-73.9578 40.69169),40.691690,-73.957800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
324,James Forten Playground,Park | POINT (-73.9655 40.67664),40.676640,-73.965500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
325,Arlington Edinboro Playground,Park | POINT (-73.9467 40.82086),40.820860,-73.946700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
326,Ferry Point Park Zone 2,Park | POINT (-73.8386 40.81201),40.812010,-73.838600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
327,South Beach Zone 3,Park | POINT (-74.0759 40.5798),40.579800,-74.075900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
328,"Spuyten Duyvil Library, NYPL",Library | POINT (-73.914652 40.886294),40.886294,-73.914652,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""22:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""22:00-18:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Partially Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
329,"High Bridge Library, NYPL",Library | POINT (-73.923552 40.837968),40.837968,-73.923552,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""22:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""22:00-19:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
330,Alley Pond Park Zone 2,Park | POINT (-73.74 40.74196),40.741960,-73.740000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
331,Tiffany Playground,Park | POINT (-73.8943 40.82476),40.824760,-73.894300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
